Episode,Total_Reward,Success,Conc_Reward,Explore_Reward,Move_Penalty,TKE_Penalty,Boundary_Penalty,Steps,Final_Conc,Current_Radius
537,-44.24300324510305,0,53.67514903645497,22.918073896216423,-1.7999999999999996,-119.03622617777437,0.0,1000,0.0,30.0
538,-35.88685082683724,0,54.611621924883366,31.48314989933873,-0.75,-121.22954450848042,-0.0020781425787842617,1000,0.0,30.0
539,231.31213828583137,1,41.424915458628675,27.492452505161157,-0.75,-86.85522967795835,0.0,737,51.06124890518188,30.0
540,-31.519725604540934,0,50.67296931394412,31.006642882992676,-0.9,-112.29898810009065,-0.0003497013871604362,1000,0.0,30.0
541,253.46331207493395,1,6.514735212607775,10.08225318655215,-0.3,-12.833676324225959,0.0,109,38.459753986946204,30.0
542,245.09766466747197,1,16.010276939283358,13.682267114924763,-0.6,-33.99372349376792,-0.0011558929682428597,270,31.800383222159198,30.0
543,248.42634791310505,1,22.333168726589065,24.818847349970273,-0.6,-48.12510501258075,-0.0005631508734925426,411,32.49507152295505,30.0
544,249.26235927538812,1,18.850689014361706,20.500181735829532,-0.15,-39.938511474803114,0.0,327,42.02969157930202,30.0
545,254.79589171056182,1,10.497652255697176,15.180758546157838,-0.3,-20.582519091293225,0.0,173,23.65510022200508,30.0
546,250.88923636433347,1,12.696513163227792,14.809243342310493,0.0,-26.616520141204834,0.0,225,34.15300159757814,30.0
547,253.2793972847183,1,4.04941107245395,6.383772727243215,0.0,-7.153786514978856,0.0,61,32.52239993227041,30.0
548,253.12448294494726,1,3.5045638169394806,5.021783430282566,0.0,-5.401864302274773,0.0,48,55.347670526493886,30.0
549,235.23340396188513,1,35.00165089443908,23.566134980490588,-0.44999999999999996,-72.88438191304448,0.0,606,84.91473121410854,30.0
550,252.20015527023668,1,3.798490598797798,5.8075729143949975,-0.15,-7.255712871998548,-0.00019537095757426526,56,23.464202915899435,30.0
551,-31.6634030761262,0,49.879745963804,31.2033635803138,-2.0999999999999996,-110.64551469865535,-0.000997921588456779,1000,0.0,30.0
552,254.43415264418348,1,3.7403481933288276,7.274947977587585,0.0,-6.581143526732923,0.0,63,34.64706323601186,30.0
553,235.2433960834749,1,32.81989656126825,24.13923153955623,-0.6,-71.11515821251076,-0.0005738048386960719,606,32.59977859383463,30.0
554,250.42145807364037,1,11.086887102457695,11.374833743218517,-0.15,-21.88924319163199,-0.0010195804038597924,171,51.216896452047365,30.0
555,253.60275340677575,1,7.461947086732835,11.286783655093615,0.0,-15.145977335050704,0.0,121,34.82058137266186,30.0
556,238.92276046838137,1,33.00267673298367,28.369970874095984,-0.3,-72.1498871386982,0.0,597,21.602017617309084,30.0
557,244.6637457911199,1,19.3177051327948,16.29447184586726,-0.15,-40.79843118754218,0.0,345,21.312711851178157,30.0
558,239.18560065247956,1,26.75736694294028,20.73475644730506,-0.75,-57.55651884356047,-3.894205272510742e-06,460,21.546933293710783,30.0
559,254.50976212042542,1,7.68382706301054,12.743742275474785,0.0,-15.917807218059895,0.0,134,23.263970532509607,30.0
560,250.41421744268442,1,12.169963582418859,14.56529686440768,0.0,-26.321043004142123,0.0,217,15.352442825467659,30.0
561,-40.9938937053046,0,53.50120735391101,25.50161479025011,-1.3499999999999999,-118.64429151713827,-0.002424332327163877,1000,0.0,30.0
562,236.9096706873479,1,32.91562560334569,24.819635257436726,-0.3,-70.52559017343437,0.0,584,38.119464401961196,30.0
563,252.76982340869407,1,13.590101454406977,18.876392520601883,-0.44999999999999996,-29.24637440647929,-0.0002961598355001626,228,21.67696049025977,30.0
564,-43.156128244831955,0,53.81509480053501,23.972006990976542,-1.7999999999999996,-119.14323003634341,0.0,1000,0.0,30.0
565,249.99178616180626,1,12.968640371749643,14.112336258155576,-0.44999999999999996,-26.63919046809895,0.0,219,19.077997775314355,30.0
566,250.2055027358783,1,9.765037000412121,11.273914681150528,-0.44999999999999996,-20.383448945684364,0.0,178,21.287790333755886,30.0
567,250.1606383270301,1,8.612626190530136,9.876342311985441,-0.3,-18.028330175485454,0.0,162,30.12921806993477,30.0
568,249.99426825486984,1,12.75939396827016,11.581970883351062,-0.15,-24.197096596751358,0.0,183,84.85101309772745,30.0
569,245.9699869923699,1,18.64183377509471,18.287850647937578,-0.44999999999999996,-40.50969743066232,0.0,321,23.395001916169257,30.0
570,-31.788245633310954,0,52.45384354365524,33.17389532372899,-1.05,-116.36435065441768,-0.0016338462774708085,1000,0.0,30.0
571,-43.734013406309415,0,52.120234574017104,21.119096220729332,-1.4999999999999998,-115.4721719329173,-0.0011722681385821438,1000,0.0,30.0
572,249.31354841082572,1,14.40167624442256,13.651544700617496,-0.3,-28.439672534214356,0.0,243,71.2330037548991,30.0
573,242.9871170270473,1,19.93623094249051,16.741482713471893,-0.44999999999999996,-43.239842282235664,-0.0007543466794724292,378,24.865987097687448,30.0
574,253.7090784853429,1,3.319122447632253,5.361788312356202,-0.15,-4.821832274645567,0.0,47,56.6179688628044,30.0
575,250.35708474298136,1,2.13272712752223,2.0044945963205683,0.0,-3.780136980861425,0.0,29,25.255914692961593,30.0
576,-41.11038026814554,0,53.01073668814206,22.027730957704662,-1.4999999999999998,-114.64432488684557,-0.004523027146809099,1000,0.0,30.0
577,-30.316613996488037,0,53.28657906263834,34.83961130354177,-1.7999999999999996,-116.64164453073185,-0.0011598319363887836,1000,0.0,30.0
578,254.96294129733522,1,8.782185240561375,14.241007441142024,0.0,-18.060251384368165,0.0,165,28.77879135763501,30.0
579,252.47900461249742,1,11.860369434871245,16.428959807107407,-0.3,-25.5081342294812,-0.0021904,212,17.749831717035686,30.0
580,-45.00719988450225,0,54.57605658139073,22.60839747471683,-1.2,-120.98737192673154,-0.004282013878369271,1000,0.0,30.0
581,-44.41077596073827,0,53.15886811085511,21.182555222376138,-0.9,-117.84996294155722,-0.0022363524123762972,1000,0.0,30.0
582,250.29723834523224,1,3.4117055993992835,2.7491452233143137,0.0,-5.863612477481367,0.0,45,40.471241453517905,30.0
583,-33.667539343566666,0,51.306935772699944,30.054461162133155,-1.2,-113.827266278484,-0.0016699999158536543,1000,0.0,30.0
584,238.76303886054868,1,34.47689806856397,29.10674614543759,-0.75,-74.0693730234751,-0.0012323299777496053,627,31.54237758301339,30.0
585,251.46984192255798,1,12.312944584875368,14.198248364724282,-0.15,-24.89135102704168,0.0,202,52.96327558294725,30.0
586,235.50103018321107,1,39.55763697256771,32.6317027681523,-0.44999999999999996,-86.23830955750891,0.0,710,24.477928085442425,30.0
587,253.0456098971091,1,3.464837004430592,6.531523616159674,-0.3,-6.650750723481178,0.0,52,29.695460049817413,30.0
588,253.57137078083323,1,6.1990399309434,7.840731347624384,-0.15,-10.318400497734547,0.0,71,70.31643135216856,30.0
589,253.7362797700978,1,8.068264565663412,10.62978916249155,0.0,-14.961773958057165,0.0,117,34.11477215019656,30.0
590,252.7611377889057,1,13.192396359867416,14.270109636150234,-0.44999999999999996,-24.25136820711195,0.0,210,45.23602806470746,30.0
591,255.43545520846183,1,13.08268424961716,18.660198163617526,-0.44999999999999996,-25.857427204772836,0.0,217,64.14458552443209,30.0
592,251.87582348374752,1,12.682475866982713,15.786060554014266,-0.15,-26.44154711868612,-0.0011658185632868205,221,33.591599743441776,30.0
593,253.54650939617628,1,9.28139662090689,10.810670592480774,-0.15,-16.395557817211387,0.0,136,72.85986469196203,30.0
594,248.85248066645795,1,14.220683627412654,14.363458740271698,-0.3,-29.431419591885074,-0.0002421093413236307,265,37.71077964012966,30.0
595,237.5695181675038,1,41.12088395279716,37.28787632886885,-0.9,-89.93706251750704,-0.0021795966551488456,761,24.187373462934985,30.0
596,248.50090286614585,1,20.79349221260054,21.503086444786533,-0.15,-43.64567579124124,0.0,358,41.02048821042614,30.0
597,237.1868853573951,1,39.628613331820816,33.683138927414596,-1.05,-85.07411754651112,-0.0007493553291222262,736,57.84304631101886,30.0
598,248.0549637270402,1,16.69793406361714,15.952452790761345,-0.15,-34.44542312733828,0.0,278,55.59765820014998,30.0
599,-33.98290151722207,0,52.521488745871466,32.216596176054615,-2.2499999999999996,-116.46897659304064,-0.002009846107212177,1000,0.0,30.0
600,254.5411289409766,1,6.429555651382543,10.362039505577087,0.0,-12.250466215983034,0.0,114,44.544510833542176,30.0
601,246.55668998435883,1,23.46690428443253,24.3515305108698,-0.44999999999999996,-50.81174481094347,0.0,414,23.864314858422844,25.0
602,-34.12802593952711,0,52.28005813140771,30.404529931342697,-0.9,-115.91059043458664,-0.002023567690978366,1000,0.0,25.0
603,296.3733339105294,1,17.060777442195104,13.934948395710514,-0.44999999999999996,-34.17239192737612,0.0,297,54.32530983556011,25.0
604,287.4891193893749,1,37.166512781433994,30.645204144350565,-0.9,-79.42259753640974,0.0,688,38.2614370973558,25.0
605,303.4170514182456,1,2.9305333737283945,5.754239979878838,0.0,-5.2677219353616245,0.0,45,29.529470663648706,25.0
606,-38.068034106770476,0,53.46854555285245,27.99287403293702,-0.9,-118.62799678191075,-0.0014569106492120561,1000,0.0,25.0
607,305.1605956706247,1,5.813747922191396,8.304998409238685,-0.15,-8.808150660805405,0.0,71,69.40701322030311,25.0
608,-29.99351925899005,0,51.60179953358602,33.8909316752483,-1.2,-114.28624266311525,-7.804709219634787e-06,1000,0.0,25.0
609,301.5731291067208,1,1.6490471810102463,1.0831332769597664,0.0,-1.159051351249218,0.0,10,45.744102744543184,25.0
610,300.56982399838745,1,16.651614506205078,15.243899022182456,-0.3,-31.02568953000009,0.0,276,79.8906028192854,25.0
611,303.83554157040436,1,14.034041069331579,17.171634704705312,-0.15,-27.217991242930292,-0.002142960702229088,226,79.35566517386383,25.0
612,301.0531356411253,1,10.476983378495788,12.276632868659552,-0.15,-21.550480606030032,0.0,203,38.45702197873831,25.0
613,304.1074167966731,1,7.03050925640855,6.774812839145733,0.0,-9.697905298881237,0.0,83,88.65360248918475,25.0
614,279.12074182622865,1,37.957336739986204,21.7534456634915,-1.6499999999999997,-78.93915709680886,-0.0008834804403220043,661,51.47876208711139,25.0
615,304.91407677675835,1,9.346457150444621,12.779294237537595,-0.15,-17.061674611223864,0.0,155,69.4520499239734,25.0
616,305.54932207879943,1,6.169850729638711,9.023605063747219,0.0,-9.644133714586497,0.0,75,46.5418665301354,25.0
617,279.3157979782049,1,42.68644337711157,29.694703966309127,-1.05,-92.01441754596297,-0.0009318192528127528,756,32.0459867208187,25.0
618,276.67221765478735,1,49.30867397316615,32.67560288333385,-0.9,-104.40767288643399,-0.004386315278702729,852,96.6812522047821,25.0
619,-40.90801597110068,0,53.88164562392922,25.59799299745105,-0.9,-119.48765459248082,0.0,1000,0.0,25.0
620,-36.9307411185979,0,53.2315588783531,28.260150846797742,-1.05,-117.37245084374862,0.0,1000,0.0,25.0
621,303.3886882929029,1,6.903530221665278,7.024660999643657,-0.15,-10.389502928406,0.0,84,90.56645733720174,25.0
622,303.0631603020344,1,5.078842566115782,7.0553291584931666,-0.15,-8.921011422574512,0.0,87,52.52170259936657,25.0
623,302.62280325566036,1,3.628268878441304,2.6100398050862674,0.0,-3.6155054278671748,0.0,33,84.93507025397554,25.0
624,296.4542198034054,1,16.091921232407913,14.24368467391975,-0.44999999999999996,-33.43138610292225,0.0,263,47.07158845825958,25.0
625,294.1255276135985,1,29.923373328289017,27.753861503886665,-0.75,-62.79921604949044,-0.002491169086811162,498,63.850547105134275,25.0
626,-32.326338976081175,0,52.48949311848264,32.36524924711564,-0.75,-116.43105918690559,-2.2154773964357462e-05,1000,0.0,25.0
627,-35.694871606280955,0,53.70973183831666,29.69347986631527,-0.44999999999999996,-118.64779902254234,-0.00028428837068328637,1000,0.0,25.0
628,-34.33227373100362,0,51.4621975584887,29.82934768125151,-1.4999999999999998,-114.12135253625472,-0.0024664344893746875,1000,0.0,25.0
629,-34.425360044631,0,53.41395010004635,31.768572785664997,-1.05,-118.55593975177024,-0.0019431785720998016,1000,0.0,25.0
630,302.5419663911024,1,2.970954718068242,4.2086806983957015,0.0,-4.6376690253615385,0.0,33,39.848338002664015,25.0
631,295.46475432190084,1,31.704124174355456,32.776781307372445,-0.3,-68.7161511598271,0.0,592,25.381935150483937,25.0
632,291.39973152648145,1,32.723031023400836,24.506079031016345,-0.44999999999999996,-65.37937490325426,-3.624681589163379e-06,553,74.58910795832753,25.0
633,304.8707257610501,1,5.130190550698899,9.313162604997592,-0.3,-9.272627394646408,0.0,93,49.168022441484815,25.0
634,-38.94440287310778,0,52.77149826346431,25.752075981780298,-0.9,-116.56797711835226,0.0,1000,0.0,25.0
635,303.44277457067045,1,4.637855484848842,7.858776958084245,0.0,-9.053857872262597,0.0,83,25.918786504244753,25.0
636,299.9748201475931,1,15.126313151791692,16.844943789531065,0.0,-31.99643679372968,0.0,268,34.81864186319736,25.0
637,278.923907133659,1,36.43649729521712,20.906921041542933,-1.05,-77.36849583096335,-0.0010153721376978692,640,66.69594722329568,25.0
638,303.1757942737971,1,3.9508129358291626,4.137777175191513,-0.15,-4.76279583722353,0.0,44,72.71142537733172,25.0
639,-44.40609786377901,0,54.19036058912752,22.0617443577371,-0.44999999999999996,-120.20820281064364,0.0,1000,0.0,25.0
640,-38.88663627200084,0,52.449956028132874,26.124552451727727,-1.05,-116.4091464316705,-0.001998320190980446,1000,0.0,25.0
641,304.2342210134772,1,5.1707965498790145,8.922864223672265,-0.3,-9.559439760074023,0.0,82,31.349835037920812,25.0
642,-38.60111475826491,0,52.98459992973949,27.045215312898407,-1.2,-117.42747370631541,-0.0034562945873988214,1000,0.0,25.0
643,303.9853709103477,1,4.411892889533192,5.7662553853717124,-0.3,-5.891984565183521,-0.0007927993736742177,49,37.33100295383024,25.0
644,303.0511763219532,1,2.023986200802028,3.4872325858843487,0.0,-2.460042464733124,0.0,24,38.79685578100068,25.0
645,301.0510666213008,1,11.029894587989475,12.439496542463742,-0.75,-21.668324509152452,0.0,177,59.31889695610924,25.0
646,304.61671004997453,1,3.0194804668426514,6.1263231918111645,0.0,-4.52909360867925,0.0,42,45.99085623106881,25.0
647,301.81625079520177,1,1.5893553793430328,2.37181379206611,0.0,-2.144918376207352,0.0,17,32.07373736766068,25.0
648,-35.912122097328,0,53.37109513132236,29.076007309896784,-1.05,-117.30915590940293,-6.862914449550581e-05,1000,0.0,25.0
649,302.5214619039644,1,6.42630753852427,8.614521203478137,0.0,-12.519366838037964,0.0,100,39.585782292661904,25.0
650,-34.09383075573674,0,53.51189171394799,32.367259863139715,-1.3499999999999999,-118.62233770382583,-0.0006446289986418444,1000,0.0,25.0
651,301.2343037628685,1,12.423042327631265,12.244347351801082,0.0,-23.433085916563876,0.0,200,43.82994503115869,25.0
652,289.93124833395973,1,26.677934478211682,18.64707697901446,-0.6,-54.793763123266366,0.0,451,81.40982942049334,25.0
653,300.47775641272204,1,16.536748300815816,17.430524087106175,-0.44999999999999996,-33.03908904569689,-0.0004269295030244673,297,52.88555407792905,25.0
654,-35.31284308360516,0,52.99234304911806,30.982946897451807,-1.7999999999999996,-117.4874794788427,-0.0006535513325743237,1000,0.0,25.0
655,-36.186633683534566,0,52.34724516081042,28.46731544295326,-0.9,-116.09813346292358,-0.0030608243747267385,1000,0.0,25.0
656,290.3765841197788,1,34.76212955604569,26.369986122162413,-0.15,-70.60553155842943,0.0,590,95.44450156035569,25.0
657,283.93090092431436,1,46.494122316798894,35.623385441521386,-0.6,-97.58405134249483,-0.0025554915111949007,818,32.90684562218558,25.0
658,302.008208440469,1,1.425681758671999,2.3419764751953447,0.0,-1.7594497933983804,0.0,13,34.32276595128771,25.0
659,301.57258778985204,1,1.5280353780835867,1.3934869131779661,0.0,-1.3489345014095306,0.0,15,45.3522774456687,25.0
660,304.21031117086414,1,3.3412692295387387,4.673554902906776,0.0,-3.8045129615813496,0.0,32,52.78164479170709,25.0
661,290.0681268882532,1,33.840351880236994,26.64373236805895,-0.75,-69.66374174286612,-0.0022156171767168387,610,79.53951422943179,25.0
662,-39.30137711488573,0,51.72371928571374,25.48318180991062,-1.7999999999999996,-114.69910667710933,-0.009171533400784193,1000,0.0,25.0
663,298.53377155540727,1,22.167409562214743,24.07475876930614,-0.3,-47.408396776113676,0.0,426,42.68053175110252,25.0
664,298.1168113225967,1,18.082261058385484,17.762371934683816,-0.3,-37.427821670472596,0.0,342,45.681206460363995,25.0
665,-34.24875568649655,0,53.9715131490957,33.01618709443792,-1.4999999999999998,-119.73087117120146,-0.00558475882866491,1000,0.0,25.0
666,302.51103717270377,1,4.243874276988208,5.466693054652534,0.0,-7.199530158936975,0.0,57,48.98989670630598,25.0
667,302.49875701903636,1,6.818968424806371,8.315789714737708,0.0,-12.63600112050772,0.0,103,34.411833499614495,25.0
668,283.7789561813695,1,39.50559340992913,28.645080306201677,-0.6,-83.77171753476144,0.0,726,43.99310772799805,25.0
669,294.5260679066114,1,28.008917667582864,25.49091966788886,-0.15,-58.82376942886037,0.0,452,40.34909489558843,25.0
670,-41.87387475571289,0,54.49173796399555,25.279645187788123,-1.2,-120.44525225809772,-5.649398851912742e-06,1000,0.0,25.0
671,-43.80867224268812,0,54.71485612388642,24.300925050884878,-1.4999999999999998,-121.31792031703527,-0.006533100424258135,1000,0.0,25.0
672,302.72156852037335,1,3.83046458219178,5.703301709663732,-0.15,-6.662197771482169,0.0,56,40.91371527462856,25.0
673,-38.54014274267196,0,52.03971176710911,25.722631922924627,-0.9,-115.40148681360297,-0.0009996191028124259,1000,0.0,25.0
674,-36.822237292052634,0,55.66921246176935,32.06485607441772,-1.05,-123.50608358537436,-0.00022224286554804498,1000,0.0,25.0
675,294.0191824795152,1,29.405499418484396,26.271255898111527,-0.9,-60.75757283708078,0.0,533,81.43055847348725,25.0
676,301.39838500129275,1,15.593459030118538,16.686795247205154,-0.15,-30.731869276030913,0.0,254,70.77087220606273,25.0
677,289.33939666113827,1,33.65236601003562,28.549841113635225,-1.3499999999999999,-71.5102197602158,-0.0025907023168221786,619,36.30345648886116,25.0
678,300.8797059284685,1,19.241409291280434,20.23776802482768,-0.3,-38.299471387639635,0.0,328,53.72347247163507,25.0
679,-32.032253812846385,0,53.51900290278718,33.68577769511683,-1.05,-118.18703441075044,0.0,1000,0.0,25.0
680,273.76580816482175,1,46.08037295941904,29.209864508808963,-1.4999999999999998,-100.02158844908706,-0.002840854319357645,821,32.29358037781283,25.0
681,297.751091081188,1,18.835836064536124,18.884078892040762,-0.3,-39.66856241906065,-0.00026145632831795,334,33.359610577570734,25.0
682,292.0875147882023,1,32.02217993885279,26.64373236805896,-0.3,-66.2780892238021,-0.00030829490735666406,582,48.55498351214939,25.0
683,295.8071648469238,1,27.775544183066813,25.970469467398498,-0.44999999999999996,-57.48884880354168,0.0,489,75.28000869841881,25.0
684,292.757906508134,1,31.556691428806516,27.93118878317144,-0.44999999999999996,-66.279973703844,0.0,566,65.16503757421864,25.0
685,-33.236438349253504,0,53.7084476511518,33.10775398702282,-0.9,-119.15068676456576,-0.001953222862462107,1000,0.0,25.0
686,-41.466261755042076,0,52.912378695225925,24.062699037864725,-1.05,-117.38643770215573,-0.004901785977094411,1000,0.0,25.0
687,297.2662499207507,1,25.13296084414469,24.441945581263038,-0.6,-51.708656504657114,0.0,443,63.85577122349044,25.0
688,-38.63021347766862,0,54.58631722794962,27.158802400444973,-1.05,-119.31858310606337,-0.006749999999999999,1000,0.0,25.0
689,303.881939350341,1,20.09249116430874,25.619924792774146,-0.15,-41.68047660674202,0.0,343,39.50812813028721,25.0
690,-31.594955947629202,0,52.90563525367179,31.39648957373267,-0.44999999999999996,-115.44706992116973,-1.0853863827505524e-05,1000,0.0,25.0
691,-33.99432399521667,0,51.59764551144326,29.374345540622112,-0.6,-114.36622760226038,-8.744502199041479e-05,1000,0.0,25.0
692,301.016823929031,1,12.30088117273408,12.574971099384875,-0.3,-23.559028343087995,0.0,187,84.98440077346812,25.0
693,302.69450768461735,1,3.23909332184121,4.774689000996839,0.0,-5.3192746382206675,0.0,51,44.53486964116102,25.0
694,279.0808223009344,1,42.518076244421536,26.806989299878254,-0.6,-89.64339703265577,-0.0008462107096564281,776,59.53850723921794,25.0
695,302.3109709694194,1,3.1796320900321007,2.1339810370610612,0.0,-3.002642157673835,0.0,22,74.23692736253449,25.0
696,280.29654128678743,1,37.25285466195783,23.765191649118137,-0.9,-79.8214778477094,-2.717657930489724e-05,716,62.73752254319423,25.0
697,301.51199544786215,1,18.700077077548485,19.59840799903464,0.0,-36.786489628721014,0.0,330,83.4972639497392,25.0
698,292.5599847823066,1,25.55843743402511,21.657813212909943,-0.75,-53.90601457348096,-0.0002512911475241382,444,60.91293987369052,25.0
699,304.7646012162837,1,9.459386533591896,14.78348363368316,-0.15,-19.328268950991337,0.0,163,29.702530122407637,25.0
700,296.9112131702553,1,20.829027249419596,18.547560238933364,-0.6,-41.86323215980079,-0.0021421582968622196,345,42.01187833016097,25.0
701,-32.604290118904984,0,55.07758941015345,32.574031201280135,-0.15,-120.10591073033852,0.0,1000,0.0,25.0
702,301.2090285968046,1,15.361280548735522,19.286437004807496,-0.6,-32.83868895673841,0.0,283,28.110616033676344,25.0
703,302.75239183748187,1,9.443350987974554,11.769905941784838,-0.15,-18.31086509227753,0.0,164,49.401363142253714,25.0
704,-37.32507292618888,0,50.607308186095906,25.300048024740846,-1.05,-112.18174020012374,-0.0006889369019571678,1000,0.0,25.0
705,302.9632622729447,1,2.6526300432160497,2.0332401969861076,0.0,-1.7226079672574999,0.0,19,72.8124709749086,25.0
706,303.6416263609026,1,7.526128084398806,10.19869849130699,-0.15,-13.933200214803222,0.0,107,45.20755986554879,25.0
707,294.23523872120853,1,23.40775508695333,19.359351144035752,-0.44999999999999996,-48.08186750978058,0.0,425,70.85761475371697,25.0
708,302.33248829237135,1,1.4904040321707726,1.8973723820498662,0.0,-1.0552881218492984,0.0,12,50.85436782111241,25.0
709,303.2955876727648,1,10.133228032384068,13.553297978273019,0.0,-20.390938337892287,0.0,174,44.910052347346536,25.0
710,302.9658234497713,1,2.835237196937669,4.919730763423139,0.0,-4.789144510589541,0.0,39,33.28685208670391,25.0
711,-28.780361097418098,0,54.408261556585785,37.49210028074583,-0.6,-120.08014727057893,-0.0005756641708875115,1000,0.0,25.0
712,301.28649193978595,1,2.037392882630229,2.1754405014095934,0.0,-2.926341444253922,0.0,19,27.055829386303408,25.0
713,300.0740624679656,1,24.21854955458548,26.81782493132581,-0.44999999999999996,-50.51217636635988,-0.00013565158584537894,414,52.70359643245773,25.0
714,292.3478075911896,1,31.046369608549867,26.124159193712618,-0.6,-64.22073653661649,-0.0019846744564677664,530,65.84315067928583,25.0
715,296.4592575282097,1,31.510554508131463,21.287784942950218,-0.3,-56.03908192287199,0.0,477,82.5501674259246,25.0
716,302.19380639276636,1,2.4963040305301547,0.8453005219547178,-0.15,-0.9977981597185136,0.0,7,90.65499688083582,25.0
717,297.2348631806046,1,21.87452142687107,20.402249056640834,-0.3,-44.73979303080124,-0.002114272106109397,371,79.90195403998254,25.0
718,299.4184594437502,1,19.065728246583603,18.294870620432626,-0.15,-37.79213942326605,0.0,314,57.58046485195007,25.0
719,-33.759965147675,0,53.333246933456394,31.45738830746805,-1.2,-117.35060038859962,0.0,1000,0.0,25.0
720,305.29168764795065,1,12.859855470334878,19.873241402376454,-0.3,-27.14140922476073,0.0,214,29.69316373018369,25.0
721,301.59436335999067,1,2.7313682383392006,3.2896351952339784,0.0,-4.426640073582531,0.0,35,38.8621623469458,20.0
722,379.30922253311576,1,7.490112892119214,8.792472073044248,-0.15,-11.823362432047727,0.0,97,94.22899477285948,20.0
723,355.67797309127764,1,41.0713273173169,25.553459887852306,-0.75,-85.19614601605565,-0.0006680978358418312,724,60.93458770993224,20.0
724,356.98448773465435,1,50.80754024744965,37.15701220764002,-0.44999999999999996,-105.5299269763754,-0.0001377440600343656,875,50.91989800439811,20.0
725,-27.8763799137046,0,52.03347043850226,36.43680814195086,-0.9,-115.44556900204621,-0.0010894921114678376,1000,0.0,20.0
726,-36.156799091796145,0,53.774935880093835,29.984718077657448,-0.6,-119.31617430709294,-0.0002787424544150809,1000,0.0,20.0
727,-30.823384294708433,0,51.079835189048026,31.628571940943257,-0.15,-113.38177527086818,-1.6153831630062452e-05,1000,0.0,20.0
728,376.7487131720881,1,19.047423309471924,22.404738204123614,-0.15,-39.55344834150747,0.0,326,43.175324671680045,20.0
729,359.86133191236763,1,38.30100783839589,27.501203231407576,-0.44999999999999996,-80.49087915743583,0.0,676,54.419802237618754,20.0
730,363.881106331644,1,26.306345217642956,17.565886727661567,-0.44999999999999996,-54.541125613660526,0.0,497,45.13629602603673,20.0
731,378.1976458772169,1,3.8504328606650233,3.1821735174478456,0.0,-3.834960500895977,0.0,32,69.97390946210163,20.0
732,368.2753598042956,1,30.030420188806602,27.758993528461964,-0.75,-63.76405391297298,0.0,529,55.57257853673767,20.0
733,373.86435506502295,1,15.86691331671318,16.06939187560451,-0.15,-32.920843154855554,-0.0011069724391836106,263,47.964614288133575,20.0
734,375.53141076998,1,13.88331438030582,14.425930592209669,-0.44999999999999996,-27.327834202535456,0.0,249,57.407031370822054,20.0
735,372.06099438193,1,32.699826955999015,31.930586768962407,-0.6,-66.96620902828869,-0.003210314742680794,543,45.14965692752384,20.0
736,380.5392528448565,1,7.399632362648845,11.982581729472955,-0.15,-13.692961247265341,0.0,106,62.750747896759265,20.0
737,375.8599372818427,1,16.992452665115707,19.633779691379313,-0.3,-35.465466762759014,-0.0008283118933122912,292,48.424480666386174,20.0
738,378.26369748966584,1,9.75241167168133,11.716987790156182,0.0,-18.20570197217167,0.0,147,68.37313023656839,20.0
739,-34.653116982214335,0,55.62251646243385,32.31899014047389,-1.4999999999999998,-121.0893848478563,-0.005238737265958058,1000,0.0,20.0
740,379.5477915423161,1,8.159159171860665,7.752987076219351,0.0,-11.364354705763983,0.0,85,70.65287350883878,20.0
741,375.59944954726797,1,14.645814744813833,16.713278272204985,-0.6,-30.159643469750893,0.0,260,41.60020125987517,20.0
742,369.1097940142911,1,28.623749406280695,22.467975904001293,-0.6,-56.381931295990945,0.0,459,54.1888493873731,20.0
743,375.22245782901473,1,15.729069584282115,12.635233674350214,-0.3,-27.84109994983883,-0.000745479778798897,246,87.5083044547208,20.0
744,377.5126081560859,1,2.0399040104821324,1.492873134010407,0.0,-1.0201689884066583,0.0,9,63.74930130051594,20.0
745,-39.140657307727224,0,53.329230397590436,26.678513138828002,-0.75,-118.39828465910537,-0.00011618504021577065,1000,0.0,20.0
746,340.60401774492453,1,53.14481900960891,28.481072246401446,-0.9,-115.12187351108584,0.0,946,46.36691824087091,20.0
747,-38.382981979767145,0,53.139378438994754,26.56555874737845,-1.4999999999999998,-116.5872610486113,-0.0006581175291079426,1000,0.0,20.0
748,382.0764519958594,1,7.872125652851537,12.281627502508885,-0.15,-12.92730115950108,0.0,109,89.91777628652657,20.0
749,-39.470574194304454,0,55.59621313364187,28.78805415841825,-0.6,-123.25484148636465,0.0,1000,0.0,20.0
750,-39.995452076475324,0,52.44630878294993,24.525444500850423,-0.6,-116.36720536027563,0.0,1000,0.0,20.0
751,-29.524746495096032,0,56.45391392390593,34.89635796205589,-0.44999999999999996,-120.42161734164694,-0.0034010394109095787,1000,0.0,20.0
752,374.86402376640905,1,21.22707537621318,21.695306835680046,0.0,-43.058358445484195,0.0,349,53.291215212783015,20.0
753,380.565900704896,1,11.696104863658547,10.8333714793542,-0.15,-16.812411678209905,-0.0011639599068296888,141,92.70682821794108,20.0
754,-33.184823032622575,0,56.42904557578913,32.382227840351575,-0.6,-121.39609644876333,0.0,1000,0.0,20.0
755,376.2032410463632,1,4.32580095436424,4.026016424627643,0.0,-7.148576332628726,0.0,51,56.10820757300768,20.0
756,382.54590271658475,1,12.75878513243515,14.887559201062508,-0.15,-19.950436029490085,-5.587422858892954e-06,170,92.26617790252249,20.0
