Episode,Total_Reward,Success,Conc_Reward,Explore_Reward,Move_Penalty,TKE_Penalty,Boundary_Penalty,Steps,Final_Conc,Success_Rate
865,464.22146235041174,1,35.71371157927206,21.01296933730039,-0.44999999999999996,-59.92177004916592,0.0,486,91.08819858920886,0.7514450867052023
866,489.645624452533,1,38.066854361852165,30.78121197303579,-0.3,-46.76886263405902,-0.0001307313010909329,391,98.91311974585702,0.7517321016166282
867,478.32670420133024,1,10.29670053254813,6.55913193327645,0.0,-6.395679747499524,0.0,51,90.58255624879884,0.7520184544405998
868,471.2534433682926,1,45.37582794937043,32.85666431906262,-0.3,-74.5447497037559,-0.0008506793897035316,650,90.34656297753875,0.7523041474654378
869,470.37469535346037,1,20.82205286284443,18.87315557742673,-0.15,-37.037064569816,0.0,321,89.65490162353062,0.7525891829689298
870,-24.169141803452685,0,64.08170757011067,27.263931093510063,-0.44999999999999996,-115.06478046707343,0.0,1000,2.711972755485458,0.7517241379310344
871,463.7598781183001,1,75.52012065277086,30.132298930615015,-0.6,-109.15909294809101,0.0,926,100.0,0.7520091848450058
872,-35.227005388958894,0,50.77204648782936,27.34536071259226,-0.75,-112.59269457801717,-0.0017180113634274348,1000,2.5588784510586757,0.7511467889908257
873,483.1237818039347,1,35.84581993240863,18.361894023790068,-0.15,-38.80037414850669,-0.0001094867624640312,307,97.08871072456779,0.7514318442153494
874,491.953660918531,1,30.847852053586394,17.40611929454754,0.0,-24.166861912608148,0.0,213,99.98553587015142,0.7517162471395881
875,501.54661062389215,1,45.30368943652138,13.18218911698473,-0.15,-24.655677939020105,-0.0001414735990477273,217,96.78064409967382,0.752
876,-7.937709052571605,0,73.25435914366972,35.085611330187994,-0.44999999999999996,-115.82290396890312,-0.00477555752612147,1000,2.789310410849203,0.7511415525114156
877,-23.17002975263064,0,64.52342032597517,33.19479045536614,-0.3,-120.58789301319062,-0.0003475207814656327,1000,6.044036799152602,0.750285062713797
878,-22.901866251934695,0,64.74198117242486,32.09418513268742,-0.75,-118.98803255704694,0.0,1000,0.7712800356440248,0.7494305239179955
879,-23.24154047096311,0,59.014301454823,37.59012075409178,-0.44999999999999996,-119.39425783031608,-0.0017048495615956897,1000,5.212059960566921,0.7485779294653014
880,-34.932834202456256,0,52.36017355192598,29.112598950940658,-0.3,-116.10560670532271,0.0,1000,1.329624662747224,0.7477272727272727
881,473.8543577910923,1,6.354326077271253,4.657554785259205,0.0,-5.024074554443359,0.0,48,89.52795611745516,0.7480136208853575
882,479.8909103771427,1,10.761326060630381,7.461997371932326,0.0,-6.198964538425209,0.0,55,97.73978642856542,0.7482993197278912
883,-25.41000451838905,0,57.810547434295586,29.82134070195038,-0.15,-112.89189265463511,0.0,1000,0.9554927049630909,0.7474518686296716
884,-34.92001683596105,0,52.83843263167546,29.59991681195131,-0.15,-117.20836627958771,0.0,1000,3.1120452299033543,0.746606334841629
885,11.383645393608225,0,92.41664166221744,35.344576525707645,-0.3,-116.07757279431681,0.0,1000,1.3271198723367654,0.7457627118644068
886,474.14638572844115,1,6.235944142565131,2.2624801389054197,0.0,-2.218590036034584,0.0,19,96.53048260647533,0.7460496613995485
887,493.91371472428,1,39.39102694974281,12.47261922119619,0.0,-25.816482929664208,0.0,213,94.60637671993332,0.7463359639233371
888,471.5835215032958,1,43.74160084454343,28.035466332911394,-0.44999999999999996,-67.60991735151039,-0.00017980565386653674,542,92.9579576566243,0.7466216216216216
889,510.35227876901683,1,59.49095553222287,23.84798052339049,0.0,-40.853208769601785,0.0,334,97.03188835327823,0.7469066366704162
890,3.718444571827021,0,76.84142018967395,41.86033531545035,-0.6,-114.3833007511565,-1.0182140488091292e-05,1000,3.805110525545968,0.7460674157303371
891,486.19413473214433,1,37.696349223086145,16.870468778819774,-0.15,-36.08923475276678,0.0,306,93.786383124632,0.7463524130190797
892,457.4742799258328,1,62.933541777776554,25.74158944981018,-0.44999999999999996,-98.61740278475911,0.0,803,99.27479860928554,0.7466367713004485
893,478.78216211310996,1,31.911126284161583,31.67502135866552,0.0,-52.67053701272233,0.0,453,99.06778421085717,0.7469204927211646
894,1.7050875753155947,0,87.69355345633812,35.83807402404421,-0.44999999999999996,-121.37653990506656,0.0,1000,2.7323964602092357,0.7460850111856824
895,483.87297869389806,1,25.21480334107764,27.384201402307767,0.0,-36.5925775324926,0.0,315,97.02367135184308,0.7463687150837989
896,-36.90809990482509,0,52.08074856555322,26.659655502816964,-0.15,-115.49850397319535,0.0,1000,2.3188158053042365,0.7455357142857143
897,-32.89124562909528,0,54.67323828762164,31.725750083616678,-0.15,-119.13865181668669,-0.0015821836469891587,1000,2.510542125714208,0.7447045707915273
898,-22.325765595422403,0,66.90557521189476,32.77479853656542,-0.3,-121.70609331584414,-4.6028038380593646e-05,1000,1.1495415424323454,0.7438752783964365
899,486.0761756329583,1,50.873628873116104,26.727104633690864,-0.15,-59.2406338081404,-0.0004755487134437443,492,95.55461858677538,0.7441601779755284
900,489.39174994207673,1,38.60706868977286,25.4120832031178,0.0,-42.493953433819094,0.0,370,100.0,0.7444444444444445
901,488.68529656607217,1,63.04520962422248,30.350811580352268,-0.3,-72.27656544912607,-0.0007106723817447298,594,96.85499860340718,0.7447280799112098
902,-14.754756124201496,0,73.05722857787623,30.009676733634453,0.0,-117.82166080712494,-6.285873138500213e-07,1000,2.706637165419777,0.7439024390243902
903,477.5796186456371,1,9.37216828390956,2.3962947724964088,0.0,-2.054519732296467,-0.0008761614776255302,20,100.0,0.7441860465116279
904,480.5232577961693,1,16.669132699957117,11.188950352767725,0.0,-15.201141805574306,-0.00023493398646577993,139,100.0,0.7444690265486725
905,471.3213029974214,1,31.931158582214266,24.117221898078903,-0.3,-52.29362896587699,0.0,430,100.0,0.7447513812154696
906,-2.924681011409981,0,78.49837506748736,33.821406737228905,-0.6,-114.64446281612604,0.0,1000,0.507975135791319,0.7439293598233996
907,493.5175762935037,1,51.3184177557705,30.13356323880884,0.0,-55.80095618408086,0.0,476,95.65662271737493,0.7442116868798236
908,-21.130753395959548,0,63.624561209755484,30.811300226986567,-1.05,-114.51571618076403,-0.0008986519374752284,1000,7.6354446764459585,0.7433920704845814
909,484.4791582112255,1,38.25580722140148,15.602951858185003,-0.15,-37.095902618393296,-0.0002497329728624261,297,98.56639376288037,0.7436743674367436
910,-30.295216559288647,0,55.490505538684374,34.97614147663691,-0.3,-120.45967570821598,-0.0021878663939589576,1000,4.075953553367543,0.7428571428571429
911,478.02842360764765,1,10.05207171663642,1.654152188420636,0.0,-1.5443517804145812,0.0,13,92.41683292630509,0.743139407244786
912,476.5745544322399,1,9.988780033541843,5.878910510762269,0.0,-7.159687595069408,0.0,56,100.0,0.743421052631579
913,-19.144059561494913,0,63.875091503199656,34.96621334822029,-0.44999999999999996,-117.53508670985028,-0.00027770306452054794,1000,3.920149058907376,0.7426067907995619
914,484.7437195454341,1,68.55712109233718,29.331895563405528,-0.44999999999999996,-80.55881009884186,-0.00303849447204885,666,92.60511147965099,0.7428884026258206
915,495.7428961452972,1,84.36998096248135,19.594657690502125,-0.3,-75.78669084152213,-0.0016031491693678523,661,98.33757915976972,0.7431693989071039
916,494.0988329463776,1,79.14196508278837,24.128762134001942,-0.15,-76.888445753418,0.0,591,100.0,0.7434497816593887
917,-37.98804430887201,0,54.50535233638948,28.788321008131398,-0.44999999999999996,-120.83084550090126,-0.0008721524915671639,1000,4.028145225680877,0.742639040348964
918,478.37275447879205,1,12.512731381226331,9.396539189600606,0.0,-11.40306741644163,-1.5859844531281716e-07,88,94.95066978498221,0.7429193899782135
919,-14.428175336909838,0,74.87705624656064,28.906498863956454,-0.44999999999999996,-117.76135356288285,-0.0003768845440565215,1000,1.6333887822888697,0.7421109902067464
920,-0.9617769314440207,0,73.84893034099514,38.65327288391279,-0.3,-113.16145204485234,-0.002528111499625625,1000,0.8831450923419506,0.741304347826087
921,473.2851933541694,1,5.240989895537496,2.765949947709766,0.0,-2.5882979720830916,0.0,19,93.57297918325804,0.741585233441911
922,-31.237516617647078,0,55.27451482755714,29.40378903543493,-0.15,-115.76562147627125,-0.00019900436797497104,1000,1.0167562889308748,0.7407809110629068
923,469.6739541409925,1,52.75477922036225,24.825919467037433,0.0,-75.7717060362338,-0.0015899931785276695,639,99.39854512810784,0.7410617551462622
924,495.554707563166,1,32.63058273016941,12.193449718091168,0.0,-17.135590769303956,-0.00028559879575862287,144,100.0,0.7413419913419913
925,494.23266055882664,1,31.559807219542563,10.271668262488554,0.0,-15.464873468875885,-0.0004929373337869054,116,100.0,0.7416216216216216
926,-9.897342251882385,0,74.73148316738661,33.17419416641696,-0.75,-117.05182783881055,-0.0011917468756337706,1000,0.569695571336098,0.7408207343412527
927,487.27944569361625,1,39.41973899595905,20.067995063304487,-0.44999999999999996,-39.6248398486525,0.0,346,99.5613214400008,0.7411003236245954
928,-28.747116043296707,0,54.27306458063981,36.9883644222967,0.0,-120.00854504623304,0.0,1000,4.157592088917548,0.740301724137931
929,501.4594983989204,1,48.82180921372492,18.104104772361843,0.0,-33.33291739476844,-4.9675403091842885e-05,272,93.25900177958431,0.7405812701829925
930,-33.81857421062741,0,57.143893128231866,27.429926434024477,-0.3,-118.0915913580452,-0.0008024148386349555,1000,0.799881939682059,0.7397849462365591
931,-33.27422928532254,0,59.40344145628478,29.054293985755745,-0.44999999999999996,-121.28196472736306,0.0,1000,3.3670611881016264,0.7389903329752954
932,-23.106225268049773,0,69.3274207690265,33.07216825838559,-0.44999999999999996,-125.0555400976911,-0.0002741977707160621,1000,5.506087659211008,0.7381974248927039
933,-35.948578263015534,0,54.311024920170894,28.579388687498138,-0.15,-118.6889918706844,0.0,1000,6.0009328913169835,0.737406216505895
934,-35.74888908892028,0,53.75317117240775,28.374508726656572,-0.3,-117.57558873593817,-0.000980252046552315,1000,5.6405896127677995,0.7366167023554604
935,455.89136122132317,1,50.94627920186758,24.04611238877713,-0.15,-86.815504299628,-0.0020775526986539956,703,93.67918281775621,0.7368983957219252
936,470.19582750593514,1,30.366480481883627,19.603017893463495,0.0,-47.64022235241718,0.0,369,97.72117802301301,0.7371794871794872
937,-28.43434758690091,0,53.87763548239627,29.558983920702712,-0.3,-111.57094691441455,-2.0075585364189893e-05,1000,1.2743699476824877,0.736392742796158
938,-43.89566784337897,0,51.77830129672475,19.35798900410094,-0.3,-114.73195814420473,0.0,1000,0.0,0.7356076759061834
939,-37.09436797014029,0,52.294139903046016,26.647679103478914,-0.44999999999999996,-115.58610674302753,-8.023363760079772e-05,1000,0.09030286341013069,0.7348242811501597
940,471.6395968358184,1,22.811655448633246,20.954708554166675,-0.15,-39.84331864998677,0.0,340,91.973787560017,0.7351063829787234
941,475.80868563792166,1,29.616568870581432,19.96675311800073,0.0,-41.64118783366573,0.0,356,100.0,0.7353878852284803
942,476.472080087583,1,8.048876390443183,4.654330570246337,0.0,-4.097672078944743,-6.277167003138839e-06,33,92.93439845771854,0.7356687898089171
943,-45.51411300505313,0,55.778211982564244,22.970547696203106,-0.6,-123.66275610423172,-0.00011657958863713361,1000,3.768758921489238,0.7348886532343585
944,-40.39333887302762,0,52.51230085012503,23.778091140231336,-0.15,-116.5337308633839,0.0,1000,0.7543532915046436,0.7341101694915254
945,-29.214223412038834,0,60.80869836751663,27.899603428398965,-0.15,-117.77252520795464,0.0,1000,1.2933563849550551,0.7333333333333333
946,467.21437594151115,1,41.76545553709366,28.016045988053637,-0.15,-70.28367706664135,0.0,611,99.67200402331886,0.733615221987315
947,-14.676785839386081,0,74.13770716724684,29.456958012671336,-0.3,-117.97046270775598,-0.0009883115481905385,1000,3.7467944800165345,0.7328405491024287
948,480.2827487041793,1,15.160778355435468,11.329468899762455,0.0,-14.074050034023823,0.0,128,99.25149412447917,0.7331223628691983
949,-36.79399738780488,0,55.18179733521538,27.664938830868028,-0.9,-118.74073355388829,0.0,1000,0.6854395084295094,0.7323498419388831
950,-30.52170162091014,0,56.294804771489,35.703475427725586,-0.3,-122.21998182012453,0.0,1000,3.8912035234959435,0.7315789473684211
951,-16.791729934808785,0,64.16861232159135,35.706307661374645,0.0,-116.66453294730749,-0.002116970467275617,1000,1.9238574004533793,0.7308096740273397
952,-7.226053074157856,0,73.70468685805099,36.35190812468014,-0.9,-116.38175819772287,-0.0008898591659706215,1000,9.489793210971548,0.7300420168067226
953,-36.17851337145802,0,57.00726957214647,27.307696218407727,0.0,-120.49347916201219,0.0,1000,2.1208509325804035,0.7292759706190975
954,477.96250717855867,1,34.19821752165444,18.180834566910544,-0.15,-42.13309639301152,0.0,352,92.70606572751086,0.7295597484276729
955,475.7337862384472,1,7.990170570090413,4.493999697030043,0.0,-4.616935511678458,0.0,43,100.0,0.7298429319371728
956,466.8067984845344,1,37.631704685154546,23.997387752696216,0.0,-62.68884543632155,0.0,492,94.22942258060453,0.7301255230125523
957,-1.5928958864999085,0,88.04872613190673,30.060449640636815,-0.15,-119.55187034243713,-0.0002013166062707311,1000,0.6579813746812847,0.7293625914315569
958,-35.79808665743873,0,54.0306416649546,29.39381672496712,0.0,-119.22254504736053,0.0,1000,1.3303736691700412,0.7286012526096033
959,480.92682474993666,1,14.61526115052402,4.966900906417404,0.0,-6.52040458880365,-0.001484201206334096,59,99.22594544903941,0.7288842544316997
960,493.7319176764822,1,61.85619826591574,31.296222017763178,-0.44999999999999996,-66.83705409020179,0.0,581,90.20333005458941,0.7291666666666666
961,480.21629640241594,1,23.37495280225994,15.742430959074108,-0.3,-26.467638841923318,0.0,220,98.85623278216339,0.7294484911550468
962,463.9337895736846,1,28.013346408493817,17.64612341311607,-0.15,-49.442231730930445,0.0,436,92.08333317439629,0.7297297297297297
963,492.75435054303375,1,49.75994094053749,14.07321943002329,-0.15,-38.79335686992858,-0.0020044406036752245,311,98.79876673970796,0.7300103842159917
964,493.3837183539379,1,56.96367127605481,16.289788538467548,-0.3,-47.43426635479553,-0.0020265887941071383,360,100.0,0.7302904564315352
965,-36.93025127174196,0,51.613094700383954,26.105785765104475,-0.3,-114.34913173723022,0.0,1000,4.3007271909326095,0.7295336787564767
966,478.85527474938766,1,71.39547084888909,29.052328793845813,0.0,-89.45907637635244,0.0,796,90.22565611390816,0.7298136645962733
967,-12.246103307155519,0,81.22310793912038,29.59225120151642,-0.15,-122.91146244779236,0.0,1000,3.771146692724753,0.7290589451913133
968,473.04538367735705,1,5.101767093874514,2.6281442736771483,0.0,-2.5510791731998324,0.0,24,94.80496072952414,0.7293388429752066
969,-34.302858451282624,0,52.088444379900466,28.343443413995306,-0.15,-114.5847462451784,0.0,1000,3.3563878969773673,0.7285861713106295
970,-10.63413829414168,0,73.700950445942,35.85917294565193,-0.3,-119.89426168573551,0.0,1000,5.8851291472656255,0.7278350515463917
971,-23.554189360173485,0,61.36301178310532,31.94608687208347,-0.75,-116.11326652672138,-2.148864086399383e-05,1000,5.971129400410364,0.7270854788877446
972,-16.553931714467694,0,68.19072444160702,33.55564180939553,-0.15,-118.15029796547033,0.0,1000,0.0,0.7263374485596708
973,0.018807809499203382,0,79.9704106519639,36.6353610699,-0.44999999999999996,-116.13473917436356,-0.002224738001147234,1000,1.583289086739293,0.7255909558067831
974,484.82690055869216,1,17.86096880340483,8.592099924785845,-0.15,-9.34271965250373,0.0,80,90.8490504982643,0.7258726899383984
975,-34.44231536770773,0,53.411872314391076,30.468489890438384,0.0,-118.3226775725372,0.0,1000,0.7050694455722376,0.7251282051282051
976,-25.181683694339945,0,56.6174734820961,37.61146991741947,-0.3,-119.11043755197896,-0.00018954187645897516,1000,2.3902777786150766,0.7243852459016393
977,471.4270271988328,1,30.951637629026663,25.54251447397308,-0.15,-52.783120978914624,-0.0005554082574932279,438,94.199776600644,0.7246673490276356
978,-14.294946600000443,0,70.57520229936927,38.463097331725486,-0.44999999999999996,-122.88306337513491,-0.00018285596013223278,1000,1.6814980484248039,0.7239263803680982
979,480.44963502437514,1,14.137331122066826,9.384728006231539,0.0,-10.938975586928423,0.0,80,97.59052902695078,0.7242083758937692
980,485.56362389518296,1,30.99594646616606,21.775781148089415,-0.15,-34.92465520207771,0.0,302,100.0,0.7244897959183674
981,473.2125743911227,1,5.745804333128035,1.8590412848702318,0.0,-2.2588227098807696,0.0,15,99.42578155093722,0.7247706422018348
982,510.067111044304,1,48.05627933098003,18.260266834748496,0.0,-24.115986604429796,0.0,205,93.7942218607757,0.725050916496945
983,477.4792066828892,1,11.441917138639838,5.500901790528067,0.0,-7.33016372928396,0.0,59,89.1911887018607,0.7253306205493387
984,-33.451201996556854,0,55.077277352975216,29.050719130737356,-0.15,-117.42919848026935,0.0,1000,3.473079751647844,0.7245934959349594
985,475.36723155334704,1,7.564757481450215,6.961153039074728,0.0,-7.025230450183155,0.0,56,100.0,0.7248730964467005
986,-37.891042323462194,0,51.57947514858097,24.789103440097055,-0.15,-114.10962091214026,0.0,1000,2.8327184806690715,0.7241379310344828
987,-35.10212829153538,0,53.791681480153784,28.331093787157393,0.0,-117.22490355884665,0.0,1000,1.3446976953940215,0.723404255319149
988,485.9605088271069,1,64.84030705114128,25.09754500545649,-0.15,-71.69054352408277,-0.0033511884133065623,600,93.72403853061623,0.7236842105263158
989,489.62712351951615,1,23.997263700002804,11.710688960906644,-0.15,-13.797039886377743,-0.0003407380207610267,121,99.38106921833324,0.723963599595551
990,480.66842515567544,1,12.694406284950674,9.50516322414435,0.0,-9.397695836424827,0.0,76,99.21643059426695,0.7242424242424242
991,487.94714361122965,1,35.908127460919786,11.681776374995016,0.0,-27.509311707690355,0.0,234,94.78150823771279,0.7245206861755802
992,470.9848082624606,1,66.81827089682338,27.325680966713957,0.0,-91.0256950840819,0.0,747,94.78060802602596,0.7247983870967742
993,488.92786360167884,1,42.79030922066886,26.8535409205714,-0.15,-48.43253802256662,0.0,393,99.23744705056905,0.7250755287009063
994,-38.93532906400572,0,53.8577175430255,26.88562871764085,-0.44999999999999996,-119.22847667573942,-0.0001986489325352965,1000,1.107111395595739,0.7243460764587525
995,19.50107769800975,0,112.1827296972624,24.686405342295004,-0.15,-117.21805734154756,0.0,1000,3.23212476370948,0.7236180904522613
996,488.74286562893195,1,58.062303120248544,24.14165394529905,0.0,-61.327642919620786,0.0,516,100.0,0.7238955823293173
997,480.6492681036267,1,12.484185932436958,3.879780000402814,0.0,-3.5812493122182794,0.0,30,91.92766142298902,0.724172517552658
998,507.4033881045073,1,58.81340697174892,16.58670736607283,-0.3,-35.56102771637961,-0.00224999994,295,100.0,0.7244488977955912
999,-16.15992011774473,0,73.99066950164342,29.67425214588425,-0.6,-119.22177966890155,-0.003062096370834955,1000,2.8113215273237073,0.7237237237237237
1000,489.9364942421536,1,54.74993610678939,21.762169130096343,0.0,-54.44216247773728,0.0,463,94.44673512729081,0.724
1001,-38.951184752853166,0,53.81077066823491,26.412226280343102,-0.15,-119.021965952142,-0.0022157492892921423,1000,4.1970974789093365,0.7232767232767233
1002,479.55223216548615,1,28.79627834598068,19.195069354459356,0.0,-36.305667017959045,0.0,304,100.0,0.7235528942115769
1003,483.5832895501943,1,50.24214494875196,28.926976607547825,0.0,-63.452382655418496,-8.336922352729593e-07,537,95.49243575356037,0.7238285144566301
1004,489.08801441797357,1,43.65042271502898,23.013022082797306,0.0,-45.44198186285791,0.0,377,92.0481730680554,0.7241035856573705
1005,471.3636238438513,1,29.183705633760837,28.48287814317406,-0.3,-53.869511416088834,0.0,455,96.35175808773569,0.7243781094527363
1006,481.496543186611,1,56.63153584318934,34.8980173940977,0.0,-77.89956153368104,0.0,665,96.47772940552981,0.7246520874751491
1007,475.8868606540872,1,16.987396361655556,14.738841547003464,0.0,-23.70592873757706,0.0,198,91.74051449143758,0.7249255213505462
1008,473.9044974977533,1,4.640590730123222,5.1623293631609055,0.0,-3.7649740785360337,0.0,41,89.75579156788622,0.7251984126984127
1009,473.68013884340246,1,26.045811368559953,21.793909655212524,-0.15,-41.876008676458135,-0.00012498691710187374,366,93.38866407392437,0.7254707631318137
1010,480.63097708123786,1,39.77708734723274,17.244505437587943,-0.15,-44.10716718658806,0.0,368,97.38874397179013,0.7257425742574257
1011,485.27583597415554,1,18.81471304578008,11.016198373073902,-0.15,-12.271626927703617,0.0,100,96.16346189595001,0.7260138476755688
1012,477.93230809582656,1,9.845247695222497,10.64510264656586,-0.15,-10.274593728967005,0.0,84,97.69069552174103,0.7262845849802372
1013,-12.377308156485963,0,76.02994906180538,31.813257912273684,-0.3,-119.92051513056497,0.0,1000,1.1270352613588557,0.7255676209279368
1014,478.37805162770536,1,10.702479247935116,2.226917685161372,0.0,-2.417668107151985,-0.0002286812443657107,19,95.08215608094368,0.7258382642998028
1015,-37.627136602115534,0,54.619449707285185,29.141850375726204,-0.3,-121.08843668512694,0.0,1000,2.7357420005238913,0.7251231527093596
1016,473.786361677866,1,6.513871317729354,4.465402223135957,-0.15,-4.909463346004484,0.0,38,99.49426782152302,0.7253937007874016
1017,481.0308898680003,1,14.34591005594848,7.349594498681187,0.0,-8.531166169634526,0.0,79,93.27476961387528,0.7256637168141593
1018,476.61591101160445,1,10.804096909472719,10.295746140410179,0.0,-12.350483521283603,0.0,105,99.52406738474532,0.7259332023575639
1019,-15.937834861649566,0,67.9788171677792,29.571162661069856,0.0,-113.48781469049862,0.0,1000,0.0,0.7252208047105005
1020,0.7503503952309084,0,81.30867326935095,31.50277118173439,-0.15,-111.9110940558546,0.0,1000,2.2105887507936965,0.7245098039215686
1021,473.21097058089725,1,25.371550637297332,20.120482280655764,0.0,-40.14761382006108,0.0,333,93.86518455911225,0.7247796278158668
1022,482.9917465363864,1,40.880342683696654,27.70151350658907,-0.15,-53.306463777460124,-0.00019735944437937548,461,100.0,0.7250489236790607
1023,475.2799829865439,1,7.537802493054187,6.978498772173145,0.0,-7.102869761688637,0.0,55,100.0,0.7253176930596286
1024,4.104228878559509,0,100.40582452516537,23.147807977668823,-0.3,-119.1483094155321,-0.0010942087424508124,1000,0.7737033673369204,0.724609375
1025,472.0317475818169,1,19.658707748283632,17.119632617362125,-0.15,-32.461648075655106,-0.0014961911789832154,282,98.7682678856758,0.7248780487804878
1026,-26.79186287537769,0,61.85296150739305,26.845584780987416,-0.3,-115.19040916375812,0.0,1000,0.5655072078966106,0.7241715399610137
1027,-26.290079747767372,0,60.735959219629876,30.45731442463752,0.0,-117.48335339203463,0.0,1000,0.9122603436912043,0.7234664070107109
1028,470.79060590453616,1,28.48722987342626,22.099567396426462,0.0,-47.6627428483218,0.0,408,91.65937691400038,0.7237354085603113
1029,-40.9526508805731,0,53.752513629537134,24.759799467173078,-0.15,-119.31496397728345,0.0,1000,2.5050523480852394,0.7230320699708455
1030,-33.94086261337084,0,55.06529212613532,25.394072446049403,-0.3,-114.09896198799824,-0.0012651975572444986,1000,2.332406419312708,0.7223300970873786
1031,473.3336607300021,1,5.68283249437809,1.182287817148254,0.0,-1.398011064529419,0.0,10,92.02550748091952,0.7225994180407371
1032,498.8384398748896,1,39.81656567141181,9.312943544461918,-0.15,-18.00751088699327,-0.00010993699604659087,148,100.0,0.7228682170542635
1033,473.2857748593524,1,27.32770451939541,20.993893030373187,-0.15,-42.7523741734214,0.0,369,99.59427584234842,0.723136495643756
1034,479.2029512806159,1,30.92430126745603,15.420032617038451,0.0,-35.00401265127585,-0.00392143560792679,303,95.39283186820245,0.723404255319149
1035,-34.30818381711854,0,53.15694780794729,29.052328793845817,-0.15,-116.36746041891162,0.0,1000,0.5454355693353884,0.7227053140096619
1036,478.97569580534525,1,12.206541346735321,4.959369719749018,-0.3,-5.756766744144261,0.0,56,90.1819221290752,0.722972972972973
1037,489.78114830313643,1,28.672959900461137,15.798257594046698,0.0,-22.556620674376607,0.0,186,100.0,0.7232401157184185
1038,475.9814586156612,1,21.389255078451242,17.320336114658225,0.0,-30.594684060453456,0.0,242,92.72460463622458,0.7235067437379576
1039,501.7954201464894,1,72.15070908993948,22.410836900990446,-0.15,-60.48267732744572,0.0,502,94.98318601546222,0.7237728585178056
1040,-34.3219674904764,0,56.04743320136913,23.342420094484403,-0.3,-113.41182078632991,0.0,1000,2.3274253060016727,0.7230769230769231
1041,-29.241316618944946,0,59.2796626573836,27.193287508975587,-0.3,-115.41426678530384,0.0,1000,5.535257867043333,0.7223823246878002
1042,-34.44437429712293,0,55.00004466493556,28.78349566306841,-0.15,-118.07791462512668,0.0,1000,0.7952724808714741,0.7216890595009597
1043,500.10157086027425,1,51.50436691718642,15.583731097821598,0.0,-34.85306648872793,-1.214901109660044e-05,279,99.16746103589423,0.7219558964525408
1044,477.46550064765387,1,31.7842890201955,20.0961744139923,-0.3,-41.98150736335665,-6.906182466036181e-06,370,94.83600978922831,0.7222222222222222
1045,474.1831883206386,1,7.371197562664747,4.291746552648046,0.0,-5.346307277679443,0.0,34,96.70714566936273,0.722488038277512
1046,-16.213838009477342,0,63.05241736397147,37.72529936596332,-0.44999999999999996,-116.53967048367483,-0.001884255737188703,1000,2.0459077348727224,0.7217973231357553
1047,5.136730896507546,0,98.84833620895552,34.33426648583581,-0.6,-127.44587179828369,0.0,1000,0.5999650986384166,0.7211079274116523
1048,479.90884079453116,1,11.202216210775077,5.0315455685309844,0.0,-4.191472467780113,0.0,39,99.1985307291849,0.7213740458015268
1049,467.5683472336643,1,34.6218002794194,23.06611044125351,-0.3,-57.68582869358362,-0.00028627643015555985,502,97.11099919197397,0.7216396568160153
1050,3.9444673177077303,0,90.58957164137973,32.25170049823835,-0.3,-118.59680482191023,0.0,1000,2.093552145489988,0.7209523809523809
1051,-35.76277418518727,0,53.233774810738396,29.110109850610016,-0.15,-117.95665884653566,0.0,1000,5.324288860730105,0.7202664129400571
1052,480.23346610037964,1,17.162681615969632,18.63097117424419,0.0,-23.426738172839396,0.0,212,89.78790091607507,0.720532319391635
1053,490.64861427819125,1,33.339885279070586,18.592536900699205,-0.15,-28.999362443014974,-0.000996941568746073,237,91.04937107649909,0.7207977207977208
1054,488.9189492267325,1,68.38761306088418,26.24974607565606,-0.3,-73.28496024236087,-1.1504521244491653e-06,634,97.45614717836521,0.7210626185958254
1055,476.5752715720265,1,8.654268411919475,3.9106936364352425,0.0,-3.8562419593334205,0.0,36,100.0,0.7213270142180095
1056,476.60360979614904,1,25.782453732797876,20.34483387246673,0.0,-37.39022929212077,0.0,316,100.0,0.7215909090909091
1057,474.6655983717056,1,5.68587729614228,5.66625404947873,0.0,-4.553084456920625,0.0,34,88.3669186922899,0.7218543046357616
1058,-35.57158485698566,0,54.14462001423817,29.41107489351595,-0.3,-118.82727976473983,0.0,1000,3.8377599413035086,0.72117202268431
1059,476.6449591909545,1,11.823302853968926,15.620164321245783,0.0,-18.665059467265383,0.0,169,97.70685124923108,0.7214353163361662
1060,-38.74999660706275,0,55.22262907557888,25.231156739290952,0.0,-119.20378242193253,0.0,1000,3.396597210539986,0.720754716981132
1061,483.38184294397604,1,21.721943793119863,17.38016233660228,0.0,-23.586814668751327,0.0,210,100.0,0.7210179076343073
1062,464.73796783217375,1,21.388834837416653,12.44092217409717,0.0,-36.95834066234531,0.0,308,100.0,0.7212806026365348
1063,527.7587726458335,1,138.2150555595108,24.255874780855237,0.0,-102.57870249027175,-6.687265983428622e-06,904,98.99023535979984,0.7215428033866416
1064,473.25236240401426,1,5.112785446457565,2.0207387155325818,0.0,-1.747713240981102,0.0,13,97.71416920087717,0.7218045112781954
1065,500.54217924692034,1,45.35456040815916,22.45253461581139,0.0,-35.13033928759397,-0.0011279724614551838,303,99.47847619676891,0.7220657276995305
1066,475.62381845895436,1,7.326001616194844,2.7324520345876477,0.0,-2.3011866748332976,0.0,20,94.17196008594362,0.7223264540337712
1067,480.22898345546685,1,12.08540381025523,6.3033549675596205,0.0,-6.026326805353164,0.0,54,88.63033278013856,0.7225866916588566
